"","KO","logFC","AveExpr","t","P.Value","FDR","B","regulated","gene","description","label"
"3422","K12524",-1.48691790695898,1.72996938625288,-1.41132905066162,0.159114696477132,0.300703620444258,-5.03405344465048,"normal","thrA"," bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]",NA
"3423","K12525",-1.32607339435658,-5.816308612473,-1.8199890773674,0.0696905272207892,0.172663733561585,-4.41986823078285,"normal","metL"," bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]",NA
"3424","K12527",2.6142215470408,0.83124238997757,2.2842421694203,0.0230088492928188,0.0804748900308217,-3.53831520311803,"up","ygfK"," putative selenate reductase [EC:1.97.1.9]",NA
"3425","K12529",-3.39797681949107,-5.30585192122207,-4.09096091733721,5.43608956984053e-05,0.00275086259252013,1.67662993194133,"down","ygfM"," putative selenate reductase FAD-binding subunit",NA
"3426","K12542",1.30106039830874,-0.316026179317738,1.10409972654344,0.270375626915035,0.435940872652929,-5.39473808112854,"normal","lapC"," membrane fusion protein, adhesin transport system",NA
"3427","K12543",-0.678833678970686,-5.4670519809955,-0.869224016911594,0.3853731234302,0.551247495952067,-5.61149594799493,"normal","lapE"," outer membrane protein, adhesin transport system",NA
"3428","K12554",2.13213730193306,-0.233203608510084,1.7875703619478,0.0747872432963501,0.181502006972426,-4.47415676763423,"normal","murN"," alanine adding enzyme [EC:2.3.2.-]",NA
"3429","K12555",3.41860764307278,-1.52117302205847,2.93390886554133,0.00358791680993386,0.022109631638994,-1.98333287386306,"up","pbp2A"," penicillin-binding protein 2A [EC:2.4.99.28 3.4.16.4]",NA
"3430","K12556",3.61509164774362,-0.468831182251682,3.09964484479653,0.00210879429963795,0.0160032595388955,-1.52790449013417,"up","pbp2X"," penicillin-binding protein 2X",NA
"3431","K12573",0.132483648512591,2.77255317885836,0.143678256450101,0.885844564582508,0.933607233004885,-5.95587036722437,"normal","rnr, vacB"," ribonuclease R [EC:3.1.13.1]",NA
"3432","K12574",1.84560801689966,4.34492363302641,2.63625535887796,0.00878945237433362,0.0416187911949353,-2.7416918631047,"up","rnj"," ribonuclease J [EC:3.1.-.-]",NA
"3433","K12582",-2.77531932967287,-5.59939045213636,-3.66455844885968,0.000289722635230483,0.00527348356236036,0.199000602433548,"down","wecF, rffT"," dTDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase [EC:2.4.1.325]",NA
"3434","K12660",-1.12406364614009,-5.91025533150037,-1.56067793859979,0.119583641688467,0.251506236997012,-4.82730862919318,"normal","rhmA"," 2-dehydro-3-deoxy-L-rhamnonate aldolase [EC:4.1.2.53]",NA
"3435","K12661",-1.71101603214593,-5.85084808152277,-2.37995998776389,0.017897306451159,0.0677313734397905,-3.33255408402905,"down","LRA3, rhmD"," L-rhamnonate dehydratase [EC:4.2.1.90]",NA
"3436","K12684",2.28421173606886,-2.45770782187287,2.05229885031536,0.0409500637718591,0.118866022711585,-4.00298852680533,"normal","esp, sigA, sepA"," serine protease autotransporter [EC:3.4.21.-]",NA
"3437","K12700",-0.627357423014151,-4.42142488277134,-0.667017565965015,0.50523939034322,0.65838748797435,-5.75695751167266,"normal","rihC"," non-specific riboncleoside hydrolase [EC:3.2.2.-]",NA
"3438","K12940",0.931549300635193,2.14061210354152,0.898391657183842,0.369649167326028,0.536884295735608,-5.5873678594311,"normal","abgA"," aminobenzoyl-glutamate utilization protein A",NA
"3439","K12942",-0.261921048508293,-5.14995845342063,-0.313344838220487,0.754221893935648,0.854695337711108,-5.91949518612113,"normal","abgT"," aminobenzoyl-glutamate transport protein",NA
"3440","K12943",-3.08133039977643,-5.45512809051611,-3.9170833348158,0.00010949967229391,0.0035329264890292,1.05635366677218,"down","ygeR"," lipoprotein YgeR",NA
"3441","K12944",-2.33014698072006,-5.54438917233077,-3.01017379029008,0.00281765224261737,0.0191774341315707,-1.7766890041422,"down","nudI"," nucleoside triphosphatase [EC:3.6.1.-]",NA
"3442","K12945",-2.60809696040851,-5.4263246539423,-3.26917096877474,0.00119544671898794,0.0110571855033663,-1.03781983350009,"down","nudK"," GDP-mannose pyrophosphatase NudK [EC:3.6.1.-]",NA
"3443","K12952",0.723028750723959,2.91392323826673,0.786472995739153,0.432169800667958,0.594196039172023,-5.67563511465832,"normal","ctpE"," cation-transporting P-type ATPase E [EC:7.2.2.-]",NA
"3444","K12954",3.5399757474165,0.722661465150193,3.07423289306808,0.00229128063148324,0.0168992593786719,-1.59926134360733,"up","ctpG"," cation-transporting P-type ATPase G [EC:7.2.2.-]",NA
"3445","K12957",-1.75203524925942,-5.89134587790292,-2.43096796234463,0.0156049053626,0.0616122034614893,-3.21958213700835,"down","ahr"," alcohol/geraniol dehydrogenase (NADP+) [EC:1.1.1.2 1.1.1.183]",NA
"3446","K12960",2.1940280608192,1.7257515865845,2.04746320001844,0.0414250655135369,0.11998150361877,-4.01216262911692,"normal","mtaD"," 5-methylthioadenosine/S-adenosylhomocysteine deaminase [EC:3.5.4.31 3.5.4.28]",NA
"3447","K12961",-3.1329894066964,-4.9700122618001,-3.68252931184565,0.000270809546897455,0.00509275963075403,0.25829404282601,"down","diaA"," DnaA initiator-associating protein",NA
"3448","K12962",-0.312026513223262,-0.796802063464502,-0.260485715733942,0.79465590486691,0.879712378634252,-5.93372307235039,"normal","arnE"," undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE",NA
"3449","K12963",-1.90427641100336,-5.48313149037103,-2.40741852693311,0.0166288794492923,0.0641238033574264,-3.27202565083854,"down","arnF"," undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnF",NA
"3450","K12972",-2.31585642210136,-4.83304476887548,-2.64003969700151,0.00869400499031942,0.0414139397378001,-2.73253457676336,"down","ghrA"," glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]",NA
"3451","K12973",-2.61454622324914,-5.44674778005771,-3.33945697732273,0.000938105263044736,0.00964352767813863,-0.827500833337115,"down","pagP, crcA"," lipid IVA palmitoyltransferase [EC:2.3.1.251]",NA
"3452","K12974",-2.89057598443726,-5.33251366773389,-3.53720919815167,0.000463892356376337,0.00666573231605694,-0.213556964323106,"down","lpxP"," KDO2-lipid IV(A) palmitoleoyltransferase [EC:2.3.1.242]",NA
"3453","K12975",-3.0955693454472,-5.44841544469989,-3.92731785007251,0.000105149637272948,0.0035061660562946,1.09219164907185,"down","eptB"," KDO II ethanolaminephosphotransferase [EC:2.7.8.42]",NA
"3454","K12979",0.607730653488407,-5.50785706970515,0.777527111272377,0.437419660884293,0.598717217795403,-5.68218656594528,"normal","lpxO"," beta-hydroxylase [EC:1.14.11.-]",NA
"3455","K12982",-2.60355269256088,0.140156044417224,-2.19570778831405,0.028827080032367,0.0940673137898291,-3.72136756224499,"down","opsX"," heptosyltransferase I [EC:2.4.-.-]",NA
"3456","K12984",-1.2064596790681,0.115405410063922,-1.00605872345288,0.315143981993303,0.485816363849816,-5.49144938178039,"normal","waaE, kdtX"," (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]",NA
"3457","K12996",1.50900926608883,-3.82964599821156,1.51216431713057,0.13147448005949,0.267396584764765,-4.89671129369391,"normal","rgpA"," rhamnosyltransferase [EC:2.4.1.-]",NA
"3458","K12997",2.21370400354331,-0.293994468839583,1.85100242116198,0.0650863069939083,0.164962625704611,-4.36703995378073,"normal","rgpB"," rhamnosyltransferase [EC:2.4.1.-]",NA
"3459","K12998",1.44704972390051,-2.94787434155635,1.33297692333652,0.183483289720003,0.332296528347317,-5.13431559794313,"normal","rgpE"," glucosyltransferase [EC:2.4.1.-]",NA
"3460","K13012",1.82303644450713,-4.13557943726855,1.88998684225506,0.0596591604184426,0.155537154100118,-4.29939628463024,"normal","wbqP"," O-antigen biosynthesis protein WbqP",NA
"3461","K13014",-1.4483404463928,-5.73375787038952,-1.93438478717924,0.0539431175204029,0.144766720756557,-4.22068301375045,"normal","arnD"," undecaprenyl phosphate-alpha-L-ara4FN deformylase [EC:3.5.1.-]",NA
"3462","K13016",-0.468105324304468,-3.60023017771008,-0.45735528609204,0.647724628182093,0.774448774855405,-5.86744591926228,"normal","wbpB"," UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]",NA
"3463","K13017",1.61618318017387,-5.80027232869478,2.20925885110767,0.0278613897602698,0.0916699789127285,-3.69380338961682,"up","wbpE, wlbC"," UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98]",NA
"3464","K13018",-2.53664560231677,-4.26399570666066,-2.68976665815877,0.00752347141338073,0.0367649440496241,-2.6110418256416,"down","wbpD, wlbB"," UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [EC:2.3.1.201]",NA
"3465","K13019",0.313137938405401,-4.10873849916824,0.326684833361412,0.744118866502927,0.847261271673056,-5.91549053577852,"normal","wbpI, wlbD"," UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]",NA
"3466","K13038",-0.634526064813615,4.02844211193431,-0.815000980231262,0.415675125423126,0.578939592024909,-5.65424438518975,"normal","coaBC, dfp"," phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]",NA
"3467","K13040",-1.9982416632759,-5.96572706629493,-2.85511442870502,0.00458173488563525,0.0260090472477835,-2.19156684033961,"down","ttrS"," two-component system, LuxR family, sensor histidine kinase TtrS [EC:2.7.13.3]",NA
"3468","K13043",-0.640656847950448,-4.9667874452782,-0.753917109608255,0.451450849345747,0.610343090359088,-5.69911865917038,"normal","argF"," N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11]",NA
"3469","K13049",0.895026098106286,-3.25172090299028,0.841370408288253,0.400765884686359,0.563863506092127,-5.63379741724661,"normal","PM20D1"," carboxypeptidase PM20D1 [EC:3.4.17.-]",NA
"3470","K13051",-2.08038090050565,-2.30316500891067,-1.81965543648802,0.069741483412792,0.172663733561585,-4.42043180955971,"normal","ASRGL1, iaaA"," L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5]",NA
"3471","K13052",3.4378697317172,1.19739721834972,3.06233865082744,0.00238159316006385,0.0171821121075152,-1.63247089844875,"up","divIC, divA"," cell division protein DivIC",NA
"3472","K13069",-3.13374495763278,-5.22105889302622,-3.83140278273254,0.000153228052300716,0.00387266822630089,0.759646482839758,"down","E2.7.7.65"," diguanylate cyclase [EC:2.7.7.65]",NA
"3473","K13252",0.829469466803093,-5.22499893818286,1.00759430266994,0.314407070824588,0.484868735729485,-5.49000341824429,"normal","ptcA"," putrescine carbamoyltransferase [EC:2.1.3.6]",NA
"3474","K13255",-3.34731420950756,-5.08255477230163,-3.96288753860491,9.12711453822935e-05,0.00339329311875067,1.21740094725383,"down","fhuF"," ferric iron reductase protein FhuF",NA
"3475","K13256",-1.12502177506713,0.866120555297274,-0.96644787609413,0.334546609585106,0.503024231464077,-5.52799129759014,"normal","psiE"," protein PsiE",NA
"3476","K13280",-4.18762479085104,-3.35315422761537,-4.09663798081928,5.31101324214893e-05,0.00273689617465545,1.69728884539601,"down","SEC11, sipW"," signal peptidase I [EC:3.4.21.89]",NA
"3477","K13283",-3.464380852147,-4.75279758391601,-3.92885793314276,0.000104509403735975,0.0035061660562946,1.09759182925112,"down","fieF"," ferrous-iron efflux pump FieF",NA
"3478","K13288",-0.0118113421056507,2.56425188013597,-0.0122339513688043,0.990246551343327,0.994255646692895,-5.96548567273326,"normal","orn, REX2, REXO2"," oligoribonuclease [EC:3.1.-.-]",NA
"3479","K13292",0.353444016671915,4.03798331037491,0.472555206341343,0.636851199141009,0.766229702301857,-5.86081875528737,"normal","lgt, umpA"," phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]",NA
"3480","K13378",-0.0955492596573984,3.48905534037809,-0.114383199987295,0.909005437435506,0.944965568704241,-5.95941727074083,"normal","nuoCD"," NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]",NA
"3481","K13479",-3.08454852697063,-5.45361097341027,-3.86659201279395,0.000133574052569834,0.00375902014607873,0.88078631712289,"down","ygeT, xdhB"," xanthine dehydrogenase FAD-binding subunit [EC:1.17.1.4]",NA
"3482","K13480",-3.13797121364933,-5.42842599254745,-3.90604160104254,0.000114383860967636,0.00355643682223773,1.01778374959272,"down","ygeU, xdhC"," xanthine dehydrogenase iron-sulfur-binding subunit",NA
"3483","K13481",-1.79720929262463,-5.84489725374371,-2.46451489828499,0.0142425339208366,0.0576677291815097,-3.14402725759321,"down","xdhA"," xanthine dehydrogenase small subunit [EC:1.17.1.4]",NA
"3484","K13482",-0.179014747965687,-5.88242250665979,-0.245827722817088,0.805972471307531,0.886391010573249,-5.93720450396694,"normal","xdhB"," xanthine dehydrogenase large subunit [EC:1.17.1.4]",NA
"3485","K13497",0.862625859970646,0.0158893223004861,0.733065170429872,0.464052888883756,0.621282592939349,-5.71364024034972,"normal","trpGD"," anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]",NA
"3486","K13498",-0.399007103485647,2.08635060849821,-0.397080308821287,0.691571736654502,0.806867583371086,-5.89159545667366,"normal","trpCF"," indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.1.48 5.3.1.24]",NA
"3487","K13527",2.20163426202115,0.0912470705241178,1.87622009367787,0.0615309411076559,0.158748227773198,-4.32344092375779,"normal","mpa"," proteasome-associated ATPase",NA
"3488","K13542",0.473973381571616,2.37758468117555,0.483017667318754,0.629411973300227,0.760317961876262,-5.85613142472992,"normal","cobA-hemD"," uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]",NA
"3489","K13571",2.71469351955876,0.4438951672479,2.29516442123148,0.0223674219752376,0.0790780767069563,-3.51524798949295,"up","pafA"," proteasome accessory factor A [EC:6.3.1.19]",NA
"3490","K13572",-1.86074301304144,-5.83825679237625,-2.58213300943003,0.0102612464326879,0.0468007193619607,-2.87128261151249,"down","pafB"," proteasome accessory factor B",NA
"3491","K13574",-2.79477481110146,-5.59021858232002,-3.63664722477196,0.000321579271835025,0.00554794152452773,0.107435852054996,"down","hcxB"," hydroxycarboxylate dehydrogenase B [EC:1.1.1.237 1.1.1.-]",NA
"3492","K13626",1.50236292571582,-1.48996806974228,1.25645696377816,0.209862601226173,0.365234562133972,-5.22677025856775,"normal","fliW"," flagellar assembly factor FliW",NA
"3493","K13628",-1.15833757445428,0.413424604267916,-0.952221186329579,0.341700217134037,0.509724233679647,-5.54075974955221,"normal","iscA"," iron-sulfur cluster assembly protein",NA
"3494","K13630",-2.56521474640542,-5.69843975567673,-3.38631671077282,0.000796275118603662,0.0087887809594595,-0.684973750298267,"down","marB"," multiple antibiotic resistance protein MarB",NA
"3495","K13631",-3.05591446545387,-5.46710988812532,-3.84729849105084,0.00014403332503689,0.0038579242166054,0.81424361290038,"down","soxS"," AraC family transcriptional regulator, mar-sox-rob regulon activator",NA
"3496","K13632",-3.05245703246496,-5.46873982082008,-3.8938657360544,0.000120008813234269,0.00355643682223773,0.975366230343864,"down","marA"," AraC family transcriptional regulator, mar-sox-rob regulon activator",NA
"3497","K13634",-1.51101636690997,0.718171023931464,-1.30970458702278,0.191230992876264,0.342112073820115,-5.16300597684358,"normal","cysB"," LysR family transcriptional regulator, cys regulon transcriptional activator",NA
"3498","K13635",-0.518635348902821,-5.91543278948997,-0.721430322692576,0.471169159198081,0.626331398223781,-5.72156651574612,"normal","cbl"," LysR family transcriptional regulator, cys regulon transcriptional activator",NA
"3499","K13636",-2.45015002366873,-5.75268455353831,-3.32749124405267,0.000977916264711263,0.00994892348750936,-0.863599957146339,"down","dsdC"," LysR family transcriptional regulator, D-serine deaminase activator",NA
"3500","K13637",-4.03930827665666,-4.76559174702914,-4.63008312673472,5.31285747923213e-06,0.00126128548430983,3.75111178789112,"down","uxuR"," GntR family transcriptional regulator, uxu operon transcriptional repressor",NA
"3501","K13638",-3.1295291536387,-5.43240582083818,-3.95761383003225,9.32129410140684e-05,0.00339329311875067,1.19877266864441,"down","zntR"," MerR family transcriptional regulator, Zn(II)-responsive regulator of zntA",NA
"3502","K13639",-2.43365262786957,-4.97138789657942,-2.83619652210992,0.00485494339880251,0.0271405790595297,-2.24076307886495,"down","soxR"," MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR",NA
"3503","K13640",2.77224265532691,0.253964480299237,2.32995603093982,0.0204271986627921,0.0747051836810683,-3.44106198672591,"up","hspR"," MerR family transcriptional regulator, heat shock protein HspR",NA
"3504","K13641",-3.6205576533924,-5.20092095666858,-4.37923375898115,1.61337278737107e-05,0.00161310601229464,2.7577830625148,"down","iclR"," IclR family transcriptional regulator, acetate operon repressor",NA
"3505","K13643",-0.376481328463411,4.4390687995781,-0.510937519170246,0.609745515423653,0.745835152996271,-5.84312132256609,"normal","iscR"," Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor",NA
"3506","K13651",-2.58186740573706,-5.69058921627752,-3.3949318394511,0.000772481970353919,0.0087177835322441,-0.658569929394093,"down","mqsR"," motility quorum-sensing regulator / GCU-specific mRNA interferase toxin",NA
"3507","K13652",1.04949192553842,-4.57755970922764,1.16536805064961,0.244734011014173,0.408198636277528,-5.32977500918437,"normal","K13652"," AraC family transcriptional regulator",NA
"3508","K13653",0.588473923046065,2.29916983889363,0.589747875486268,0.555773961027395,0.702104768340243,-5.80246154234443,"normal","K13653"," AraC family transcriptional regulator",NA
"3509","K13655",-2.93396480301661,-5.52460044327431,-3.80085243904399,0.000172479612525754,0.00404732426271684,0.655290805622812,"down","mqsA"," HTH-type transcriptional regulator / antitoxin MqsA",NA
"3510","K13671",2.55354212246098,-0.70570929853424,2.11355418850855,0.0353234408940617,0.108569646373073,-3.88495574255702,"normal","K13671"," alpha-1,2-mannosyltransferase [EC:2.4.1.-]",NA
"3511","K13677",2.94893696497403,-0.483278829038292,2.45639146712998,0.0145623856088322,0.0586634985744629,-3.16241425958673,"up","dgs, bgsA"," 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]",NA
"3512","K13678",3.37723023894564,0.871385825217971,2.99174431248267,0.00298844873896117,0.0198629222716883,-1.82708264202834,"up","cpoA"," 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase [EC:2.4.1.-]",NA
"3513","K13694",-3.34252394230221,-0.741932230358316,-2.73967259256232,0.00649340045287356,0.0329098239629176,-2.48694039850532,"down","mepS, spr"," murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]",NA
"3514","K13695",-3.0919628118625,-0.209194045714394,-2.57593660484048,0.0104430910424856,0.0472753521607835,-2.88595529646221,"down","nlpC"," probable lipoprotein NlpC",NA
"3515","K13730",-0.149649787530394,-4.25298150254845,-0.159608857158139,0.873289436413575,0.925644730934451,-5.95360358868635,"normal","inlA"," internalin A",NA
"3516","K13732",1.63619057523612,-2.34940943750466,1.4482506785921,0.148521571722855,0.288274457866191,-4.98484863799191,"normal","fnbA"," fibronectin-binding protein A",NA
"3517","K13745",-2.29263091659405,-3.53959584005131,-2.23160508408072,0.0263300968031004,0.0882414055022826,-3.64799045553647,"down","ddc"," L-2,4-diaminobutyrate decarboxylase [EC:4.1.1.86]",NA
"3518","K13747",1.41560429821213,2.40924587217005,1.40106457654398,0.162159363642615,0.304951826982889,-5.04750998424018,"normal","nspC"," carboxynorspermidine decarboxylase [EC:4.1.1.96]",NA
"3519","K13766",-2.02381179440978,-5.13549896557047,-2.42437446240493,0.0158858305446788,0.0622800333284804,-3.23431505185342,"down","liuC"," methylglutaconyl-CoA hydratase [EC:4.2.1.18]",NA
"3520","K13771",1.7862258507057,0.637628670223497,1.5410908678752,0.124278422843147,0.257916726904606,-4.85558919045904,"normal","nsrR"," Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor",NA
"3521","K13778",-0.564716021892964,-5.60210124883931,-0.740716975925067,0.459405746674768,0.618149204071033,-5.70835854872552,"normal","atuC"," geranyl-CoA carboxylase beta subunit [EC:6.4.1.5]",NA
"3522","K13787",1.66996063028798,0.633706579110385,1.45519852618435,0.146590095056517,0.285930372539771,-4.97544926004043,"normal","idsA"," geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]",NA
"3523","K13788",0.488561646721943,1.94139245967229,0.463731971294309,0.643153623596588,0.77116890892461,-5.86469202698957,"normal","pta"," phosphate acetyltransferase [EC:2.3.1.8]",NA
"3524","K13789",1.11815038599941,3.75325821809748,1.36008781641909,0.174755154118064,0.321925929220277,-5.10026334341138,"normal","GGPS"," geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]",NA
"3525","K13818",4.43161155300477,-1.19822987188126,3.76614508528926,0.000197118403393974,0.00418040864629337,0.537656431205128,"up","mobAB"," molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]","mobAB"
"3526","K13819",2.21696900118969,-1.13023803558263,1.8520809026114,0.0649308438749742,0.164945959344365,-4.36518716150108,"normal","K13819"," NifU-like protein",NA
"3527","K13821",-0.255370889552269,-4.72406510025001,-0.287360866652183,0.77402116874529,0.868468687478169,-5.92681657491155,"normal","putA"," RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]",NA
"3528","K13888",0.580081040953095,3.13221917394325,0.659842256368953,0.509827520039551,0.661758455844598,-5.76141807022515,"normal","macA"," membrane fusion protein, macrolide-specific efflux system",NA
"3529","K13889",-3.04639715673279,-4.97272720320293,-3.58367006615522,0.000391300227581919,0.00613921447695352,-0.0645947660625401,"down","gsiB"," glutathione transport system substrate-binding protein",NA
"3530","K13890",-2.57575692486741,-5.19188407242019,-3.14586956526861,0.00181076717621618,0.0145773073482441,-1.39669339227605,"down","gsiC"," glutathione transport system permease protein",NA
"3531","K13891",-2.53871608929625,-5.47378420673041,-3.2602823788604,0.00123229823370175,0.0112667267081303,-1.06412082776599,"down","gsiD"," glutathione transport system permease protein",NA
"3532","K13892",-3.00276952805518,-4.76030886799556,-3.42116760438888,0.000704045918912869,0.00836423415043792,-0.577779485340229,"down","gsiA"," glutathione transport system ATP-binding protein",NA
"3533","K13893",-1.39474340389253,-2.79831260363454,-1.26865259497984,0.205482873492153,0.360777009741975,-5.21239705742075,"normal","yejA"," microcin C transport system substrate-binding protein",NA
"3534","K13894",-1.58288782812003,-2.6472645032028,-1.42335622225336,0.155602695579874,0.297204776295249,-5.01816271170301,"normal","yejB"," microcin C transport system permease protein",NA
"3535","K13895",-3.06018808664883,-5.46509518099055,-3.90100073706063,0.000116681623617764,0.00355643682223773,1.00020818747872,"down","yejE"," microcin C transport system permease protein",NA
"3536","K13896",-3.31689122394402,-4.66149057059963,-3.70791098220784,0.000246069512515962,0.00473982439642396,0.342490141736891,"down","yejF"," microcin C transport system ATP-binding protein",NA
"3537","K13918",-1.89273068208079,-5.81476650723848,-2.6002701243056,0.00974514514633666,0.044859322436965,-2.8281413146333,"down","gudX"," glucarate dehydratase-related protein",NA
"3538","K13919",1.64945034571296,-4.72465892527017,1.86297942580903,0.0633770246174297,0.16224518302062,-4.34640470348984,"normal","pduD"," propanediol dehydratase medium subunit [EC:4.2.1.28]",NA
"3539","K13920",1.97844818535097,-4.29966859891993,2.10581820074349,0.0359953207589966,0.109447841204367,-3.90004821487715,"normal","pduE"," propanediol dehydratase small subunit [EC:4.2.1.28]",NA
"3540","K13922",0.329730844285349,-5.34263932159636,0.416618051969611,0.677235840533003,0.796646423872458,-5.88414031583106,"normal","pduP"," propionaldehyde dehydrogenase [EC:1.2.1.87]",NA
"3541","K13925",1.67300727923713,-2.79618598073307,1.52291162015055,0.128763888157474,0.263776514305037,-4.88152246092462,"normal","pfbA"," plasmin and fibronectin-binding protein A",NA
"3542","K13926",-0.160928582966656,-2.53558719909849,-0.143769134188245,0.88577285775348,0.933607233004885,-5.95585811140594,"normal","rbbA"," ribosome-dependent ATPase",NA
"3543","K13927",-2.21560294597883,-5.42752948858951,-2.83397163220278,0.00488802959487545,0.0272411536972834,-2.24652855874907,"down","citXG"," holo-ACP synthase / triphosphoribosyl-dephospho-CoA synthase [EC:2.7.7.61 2.4.2.52]",NA
"3544","K13928",-1.67103179138941,-5.54466535559461,-2.14678503553508,0.0325582398692806,0.102777323628723,-3.81951341863163,"normal","mdcR"," LysR family transcriptional regulator, malonate utilization transcriptional regulator",NA
"3545","K13929",-1.87359848381135,-5.3047746443613,-2.31622734958283,0.0211744525758589,0.0761742772629267,-3.47046425298277,"down","mdcA"," malonate decarboxylase alpha subunit [EC:2.3.1.187]",NA
"3546","K13931",-2.09302364269801,-5.65459845241973,-2.75502472499836,0.00620320341106942,0.031842575853976,-2.44832753275529,"down","mdcC"," malonate decarboxylase delta subunit",NA
"3547","K13932",-2.9114347526899,-4.76561978780636,-3.32677451714874,0.000980350071475846,0.00994892348750936,-0.865758412090789,"down","mdcD"," malonate decarboxylase beta subunit [EC:4.1.1.87]",NA
"3548","K13933",-2.01011757031436,-5.74313433893274,-2.71586184031047,0.00696781186329991,0.0345603468419675,-2.54642173611987,"down","mdcE"," malonate decarboxylase gamma subunit [EC:4.1.1.87]",NA
"3549","K13938",-2.79682764689372,-5.34404928539908,-3.51984126972717,0.000494134267090407,0.00671481086237922,-0.268782610036602,"down","folM"," dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]",NA
"3550","K13940",0.986109940169058,2.25052873888705,0.966765927048232,0.334387800209582,0.502976039132532,-5.52770369626197,"normal","sulD"," dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]",NA
"3551","K13950",1.9423204121647,0.749848690415021,1.70116662103289,0.0898786727933867,0.208073846933581,-4.61417923957179,"normal","pabAB"," para-aminobenzoate synthetase [EC:2.6.1.85]",NA
"3552","K13953",-0.00330965159170971,3.66103064451713,-0.00409413205938054,0.996735903803681,0.998245347373298,-5.96554803271773,"normal","adhP"," alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]",NA
"3553","K13954",-1.46080440103615,-5.58423182881609,-1.91304856765579,0.0566300255504044,0.149307602248508,-4.25873270879279,"normal","yiaY"," alcohol dehydrogenase [EC:1.1.1.1]",NA
"3554","K13963",1.51957193715523,0.878897298102548,1.32286821323676,0.186819437229692,0.336495472958428,-5.14683908209837,"normal","SERPINB"," serpin B",NA
"3555","K13990",0.196519340224738,2.65704827201673,0.204083279452984,0.838417557826199,0.907237760963828,-5.94601515567249,"normal","FTCD"," glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4]",NA
"3556","K13993",-0.337623557657762,2.87723428825809,-0.355424041041498,0.722505036420676,0.831708727739264,-5.90629626934109,"normal","HSP20"," HSP20 family protein",NA
"3557","K14052",-2.4719614558551,-5.74240202122188,-3.34418217913486,0.000922803722605153,0.00956053569529308,-0.813212351949753,"down","puuP"," putrescine importer",NA
"3558","K14054",-2.95367897419575,-5.28319281759271,-3.66984758967016,0.000284030860323065,0.00525256733181009,0.216424169220548,"down","mpaA"," murein peptide amidase A",NA
"3559","K14055",-3.83056665875918,-2.84207884239046,-3.44696748493466,0.000642302213129455,0.00784201594368516,-0.497770391593619,"down","uspE"," universal stress protein E",NA
"3560","K14056",-2.45813701397922,-5.52521916401792,-3.16303380485819,0.00171037922501012,0.0139073458295905,-1.34750880521145,"down","puuR"," HTH-type transcriptional regulator, repressor for puuD",NA
